TMAX_C,TMIN_C,PRCP_mm,WIND_m_s,SUN_sec,date,SUN_min,Bee_Activity
16.0,2.0,0.0,3.71,42102.48,2021-04-16,701.7080000000001,Moderate
14.9,2.4,0.0,3.89,43368.31,2021-04-17,722.8051666666667,Poor
15.0,4.1,0.0,4.32,41004.36,2021-04-18,683.4060000000001,Moderate
8.6,1.1,1.6,6.44,27778.29,2021-04-19,462.9715,Poor
7.3,-1.2,0.1,3.47,37366.66,2021-04-20,622.7776666666667,Poor
7.1,-2.3,0.1,5.44,44209.28,2021-04-21,736.8213333333333,Poor
15.2,-0.2,0.0,5.46,44308.45,2021-04-22,738.4741666666666,Moderate
14.9,6.0,0.0,6.04,27164.38,2021-04-23,452.73966666666666,Poor
13.2,4.7,0.8,5.9,42166.68,2021-04-24,702.778,Poor
9.2,-0.2,0.7,5.46,26988.27,2021-04-25,449.8045,Poor
20.1,3.6,0.5,5.84,30170.11,2021-04-26,502.8351666666667,Optimal
24.3,11.3,14.7,4.77,17998.62,2021-04-27,299.977,Moderate
19.4,7.6,0.0,4.52,43818.81,2021-04-28,730.3135,Moderate
20.2,9.3,1.2,6.56,46392.27,2021-04-29,773.2044999999999,Moderate
15.4,7.8,0.0,5.8,45219.39,2021-04-30,753.6564999999999,Moderate
29.3,9.1,0.0,7.8,45299.84,2021-05-01,754.9973333333332,Optimal
27.0,16.5,4.7,6.24,41147.62,2021-05-02,685.7936666666667,Moderate
19.9,12.5,8.8,5.78,7958.2,2021-05-03,132.63666666666666,Poor
14.7,7.9,0.0,6.18,44541.49,2021-05-04,742.3581666666666,Poor
15.8,3.9,0.4,3.52,35675.36,2021-05-05,594.5893333333333,Moderate
14.1,6.8,4.2,5.87,40925.89,2021-05-06,682.0981666666667,Poor
12.2,4.3,0.3,5.92,47278.77,2021-05-07,787.9794999999999,Poor
13.0,1.8,0.0,3.62,36647.31,2021-05-08,610.7885,Poor
15.3,5.5,0.0,3.76,25013.26,2021-05-09,416.8876666666666,Moderate
12.6,4.9,0.4,4.49,43388.93,2021-05-10,723.1488333333333,Poor
14.7,1.5,0.0,3.32,48813.88,2021-05-11,813.5646666666667,Moderate
16.4,4.1,0.0,3.05,46825.59,2021-05-12,780.4264999999999,Moderate
18.6,7.0,0.0,2.92,32948.14,2021-05-13,549.1356666666667,Moderate
19.7,7.0,0.1,4.62,34780.18,2021-05-14,579.6696666666667,Moderate
19.4,10.9,0.8,4.65,28511.31,2021-05-15,475.1885,Moderate
21.8,10.4,0.3,3.0,39430.73,2021-05-16,657.1788333333334,Optimal
22.9,11.7,0.0,5.15,40266.28,2021-05-17,671.1046666666666,Optimal
22.8,12.9,7.6,6.87,24822.0,2021-05-18,413.7,Moderate
25.2,17.0,5.9,5.49,22105.09,2021-05-19,368.41816666666665,Moderate
25.9,18.4,1.8,7.9,23415.52,2021-05-20,390.2586666666666,Moderate
24.2,19.0,4.1,5.46,14550.29,2021-05-21,242.50483333333327,Moderate
28.2,17.9,0.7,5.64,43488.27,2021-05-22,724.8045,Optimal
25.5,19.7,6.5,3.32,20063.76,2021-05-23,334.396,Moderate
28.2,18.7,0.4,5.61,48096.64,2021-05-24,801.6106666666667,Optimal
26.9,20.1,4.3,6.47,45749.42,2021-05-25,762.4903333333333,Moderate
22.1,14.4,0.0,5.06,50385.62,2021-05-26,839.7603333333334,Optimal
13.6,5.5,22.9,8.9,0.0,2021-05-27,0.0,Poor
12.5,4.9,2.1,5.74,18391.3,2021-05-28,306.52166666666665,Poor
17.4,3.4,0.0,3.36,50400.0,2021-05-29,840.0,Moderate
18.0,6.6,0.0,3.26,25443.8,2021-05-30,424.0633333333333,Moderate
21.4,10.5,0.4,3.7,38467.9,2021-05-31,641.1316666666667,Optimal
24.0,11.6,0.1,3.83,50400.0,2021-06-01,840.0,Optimal
25.8,13.3,0.0,2.9,50400.0,2021-06-02,840.0,Optimal
29.4,14.9,0.0,5.38,50400.0,2021-06-03,840.0,Optimal
32.0,19.3,0.0,6.55,50400.0,2021-06-04,840.0,Moderate
33.1,20.1,0.0,6.03,50400.0,2021-06-05,840.0,Moderate
31.6,21.4,0.0,7.53,50400.0,2021-06-06,840.0,Moderate
29.2,21.2,1.2,4.43,46121.07,2021-06-07,768.6845,Moderate
31.4,20.7,0.2,2.9,50400.0,2021-06-08,840.0,Moderate
32.6,21.4,0.1,2.96,50400.0,2021-06-09,840.0,Moderate
33.9,21.4,0.0,2.56,50400.0,2021-06-10,840.0,Moderate
34.9,22.7,0.0,2.24,50085.08,2021-06-11,834.7513333333334,Optimal
29.9,20.5,0.9,5.07,50526.68,2021-06-12,842.1113333333334,Optimal
32.0,16.9,0.0,4.32,50510.45,2021-06-13,841.8408333333333,Moderate
29.1,16.9,0.0,5.79,49055.91,2021-06-14,817.5985000000001,Optimal
27.7,16.5,0.0,3.77,50511.15,2021-06-15,841.8525000000001,Optimal
28.3,15.0,0.0,3.31,50586.09,2021-06-16,843.1015,Optimal
33.9,19.3,3.4,5.58,39600.0,2021-06-17,660.0,Moderate
31.6,21.2,7.6,5.33,50588.52,2021-06-18,843.1419999999999,Moderate
27.2,19.4,0.3,5.14,50589.46,2021-06-19,843.1576666666666,Optimal
22.9,16.6,16.5,5.2,9061.93,2021-06-20,151.03216666666668,Moderate
18.6,13.1,0.1,7.57,40363.2,2021-06-21,672.7199999999999,Moderate
23.3,10.8,0.0,3.44,50429.72,2021-06-22,840.4953333333334,Optimal
26.6,15.5,0.3,5.65,40279.56,2021-06-23,671.3259999999999,Optimal
30.9,20.8,0.9,6.0,36313.91,2021-06-24,605.2318333333334,Moderate
29.1,21.9,2.7,3.8,40695.7,2021-06-25,678.2616666666667,Moderate
24.1,20.7,18.0,4.65,3568.5,2021-06-26,59.475,Moderate
28.0,17.1,0.4,5.59,50400.0,2021-06-27,840.0,Optimal
27.2,18.8,0.6,2.65,39487.82,2021-06-28,658.1303333333333,Optimal
26.6,20.4,7.2,4.44,31097.27,2021-06-29,518.2878333333333,Moderate
28.0,18.5,0.0,2.73,50591.37,2021-06-30,843.1895000000001,Optimal
27.6,17.0,0.0,3.54,50672.16,2021-07-01,844.5360000000001,Optimal
27.1,15.6,0.0,3.34,50670.91,2021-07-02,844.5151666666667,Optimal
30.6,17.9,0.0,3.01,50586.52,2021-07-03,843.1086666666666,Moderate
32.3,20.7,0.0,5.52,50363.46,2021-07-04,839.391,Moderate
34.0,23.6,0.0,5.41,46987.68,2021-07-05,783.128,Moderate
32.6,23.2,0.6,4.39,46848.52,2021-07-06,780.8086666666666,Moderate
23.5,18.1,18.2,4.16,5909.59,2021-07-07,98.49316666666668,Moderate
22.4,15.2,0.3,2.86,38318.45,2021-07-08,638.6408333333333,Optimal
24.7,15.7,1.1,2.55,22945.46,2021-07-09,382.4243333333333,Moderate
25.4,16.5,0.0,4.79,42473.89,2021-07-10,707.8981666666666,Optimal
26.9,16.0,0.0,5.14,50203.75,2021-07-11,836.7291666666666,Optimal
25.8,15.9,0.7,3.91,43760.69,2021-07-12,729.3448333333333,Optimal
29.0,17.1,0.2,4.08,43257.12,2021-07-13,720.952,Optimal
27.0,19.7,27.7,5.95,20654.95,2021-07-14,344.24916666666667,Moderate
27.2,18.1,4.9,3.88,48578.55,2021-07-15,809.6425,Moderate
26.3,17.4,0.4,2.41,49861.95,2021-07-16,831.0324999999999,Optimal
28.4,15.9,0.0,3.57,49811.97,2021-07-17,830.1995000000001,Optimal
28.7,15.9,0.0,2.52,49806.11,2021-07-18,830.1018333333334,Optimal
29.6,16.5,0.0,2.51,49710.48,2021-07-19,828.508,Optimal
31.2,19.7,0.0,3.36,49657.11,2021-07-20,827.6185,Moderate
27.6,18.9,0.1,4.2,49209.57,2021-07-21,820.1595,Optimal
30.8,20.1,0.9,3.83,41900.91,2021-07-22,698.3485000000001,Moderate
33.1,21.8,0.0,3.86,49496.75,2021-07-23,824.9458333333333,Moderate
32.1,23.4,1.6,5.19,33642.88,2021-07-24,560.7146666666666,Moderate
31.5,18.9,0.0,4.27,49387.95,2021-07-25,823.1324999999999,Moderate
33.7,19.1,0.0,4.66,48652.75,2021-07-26,810.8791666666667,Moderate
32.4,21.0,4.9,4.18,36000.0,2021-07-27,600.0,Moderate
32.3,20.3,0.0,4.78,33325.61,2021-07-28,555.4268333333333,Moderate
30.9,22.1,11.8,4.89,49062.03,2021-07-29,817.7005,Moderate
23.4,17.8,0.7,3.44,17133.49,2021-07-30,285.5581666666667,Optimal
27.2,15.5,0.6,4.29,46864.32,2021-07-31,781.072,Optimal
24.9,17.0,0.0,4.44,48691.66,2021-08-01,811.5276666666667,Optimal
25.3,15.0,0.0,3.08,47765.48,2021-08-02,796.0913333333334,Optimal
26.4,16.5,0.3,2.16,48433.16,2021-08-03,807.2193333333333,Optimal
27.6,17.3,0.1,2.9,48300.84,2021-08-04,805.0139999999999,Optimal
25.3,17.7,2.9,5.99,25767.83,2021-08-05,429.46383333333335,Moderate
27.4,19.1,7.3,5.2,34223.69,2021-08-06,570.3948333333334,Moderate
29.8,20.1,4.4,5.88,17095.6,2021-08-07,284.9266666666666,Moderate
27.3,21.6,17.4,5.59,36725.67,2021-08-08,612.0944999999999,Moderate
28.0,20.6,26.0,4.8,25096.43,2021-08-09,418.27383333333336,Moderate
32.8,20.0,14.6,6.08,25502.29,2021-08-10,425.03816666666665,Poor
30.0,21.6,15.7,6.94,11259.62,2021-08-11,187.6603333333333,Moderate
29.2,18.3,0.0,4.13,46953.12,2021-08-12,782.552,Optimal
25.8,15.5,0.0,4.25,46623.21,2021-08-13,777.0535,Optimal
26.2,13.5,0.0,2.75,46734.37,2021-08-14,778.9061666666668,Optimal
26.2,15.2,0.0,2.72,46412.98,2021-08-15,773.5496666666667,Optimal
26.3,14.8,0.0,2.97,46203.15,2021-08-16,770.0525,Optimal
28.3,17.1,0.0,3.21,45899.47,2021-08-17,764.9911666666667,Optimal
30.1,17.4,0.0,2.69,45794.71,2021-08-18,763.2451666666667,Moderate
30.6,18.5,0.0,2.51,45596.8,2021-08-19,759.9466666666667,Moderate
31.3,19.3,0.1,4.9,44570.06,2021-08-20,742.8343333333333,Moderate
28.3,18.9,4.9,4.88,36486.81,2021-08-21,608.1134999999999,Moderate
25.8,14.5,0.0,3.12,45061.1,2021-08-22,751.0183333333333,Optimal
31.0,18.2,1.1,4.11,29809.88,2021-08-23,496.83133333333336,Moderate
30.7,22.0,15.5,6.31,22329.01,2021-08-24,372.1501666666666,Poor
30.6,21.6,2.4,3.8,39698.43,2021-08-25,661.6405,Moderate
29.6,19.7,0.1,3.49,33194.57,2021-08-26,553.2428333333334,Optimal
29.8,22.0,4.4,4.92,17352.15,2021-08-27,289.20250000000004,Moderate
31.6,23.0,0.5,5.35,43459.04,2021-08-28,724.3173333333333,Moderate
27.7,20.5,1.3,5.35,43200.0,2021-08-29,720.0,Moderate
27.4,17.0,0.0,2.69,43440.76,2021-08-30,724.0126666666667,Optimal
26.1,16.3,0.0,3.51,36055.3,2021-08-31,600.9216666666667,Optimal
24.3,15.1,0.0,3.35,43295.47,2021-09-01,721.5911666666667,Optimal
24.2,13.0,0.0,3.24,33522.06,2021-09-02,558.7009999999999,Optimal
19.7,16.3,12.0,4.83,363.91,2021-09-03,6.065166666666667,Poor
23.2,17.7,0.8,4.46,21365.01,2021-09-04,356.0835,Moderate
25.5,14.9,0.0,6.12,43200.0,2021-09-05,720.0,Optimal
25.2,12.6,0.0,2.83,43146.66,2021-09-06,719.1110000000001,Optimal
26.0,18.5,4.4,6.23,43058.34,2021-09-07,717.6389999999999,Moderate
21.9,15.3,0.2,6.51,42888.32,2021-09-08,714.8053333333334,Optimal
23.0,12.8,0.0,3.08,42717.21,2021-09-09,711.9535,Optimal
25.6,12.8,0.0,3.54,42545.11,2021-09-10,709.0851666666666,Optimal
29.9,16.7,0.0,4.4,42372.14,2021-09-11,706.2023333333333,Optimal
23.5,17.8,0.6,4.38,12014.83,2021-09-12,200.24716666666663,Moderate
22.8,17.4,7.3,4.77,19501.54,2021-09-13,325.02566666666667,Moderate
23.8,16.1,3.4,5.87,25662.44,2021-09-14,427.7073333333333,Moderate
23.7,12.3,0.0,3.25,41673.46,2021-09-15,694.5576666666667,Optimal
26.9,14.7,0.0,6.0,41497.61,2021-09-16,691.6268333333334,Optimal
24.1,14.2,0.2,5.01,34347.15,2021-09-17,572.4525,Optimal
25.3,10.6,0.0,3.26,41145.21,2021-09-18,685.7535,Optimal
29.6,17.5,0.0,4.5,40968.87,2021-09-19,682.8145000000001,Optimal
28.1,17.6,12.1,6.4,32400.0,2021-09-20,540.0,Moderate
20.3,13.4,0.0,5.41,39423.62,2021-09-21,657.0603333333333,Optimal
18.2,10.4,0.0,4.18,40440.47,2021-09-22,674.0078333333333,Moderate
20.2,7.3,0.0,3.97,40264.9,2021-09-23,671.0816666666667,Optimal
22.6,10.3,4.2,5.52,27119.16,2021-09-24,451.986,Moderate
18.8,8.6,0.0,5.62,36258.61,2021-09-25,604.3101666666666,Moderate
25.8,12.2,0.0,4.48,38173.97,2021-09-26,636.2328333333334,Optimal
27.2,14.6,0.0,3.51,39489.4,2021-09-27,658.1566666666666,Optimal
24.9,11.8,0.0,3.48,39265.77,2021-09-28,654.4295,Optimal
27.8,12.5,0.0,3.22,38017.26,2021-09-29,633.621,Optimal
28.2,16.0,0.0,3.35,36264.11,2021-09-30,604.4018333333333,Optimal
28.0,16.9,0.4,4.26,38052.71,2021-10-01,634.2118333333333,Optimal
24.4,18.6,7.7,2.97,35692.86,2021-10-02,594.881,Optimal
21.9,17.3,2.5,4.74,22937.14,2021-10-03,382.28566666666666,Moderate
21.7,14.3,0.0,4.2,28578.76,2021-10-04,476.3126666666666,Moderate
22.4,14.9,0.0,3.92,29351.93,2021-10-05,489.1988333333333,Optimal
23.5,16.3,0.0,4.02,25405.52,2021-10-06,423.42533333333336,Moderate
19.3,16.5,24.2,4.03,0.0,2021-10-07,0.0,Poor
19.8,16.0,24.7,3.2,7152.25,2021-10-08,119.20416666666668,Poor
26.2,14.5,0.5,5.45,30039.09,2021-10-09,500.6515,Optimal
25.5,18.6,0.8,7.2,17998.42,2021-10-10,299.97366666666665,Moderate
17.5,14.1,24.1,4.32,1103.5,2021-10-11,18.391666666666666,Poor
20.3,12.9,0.0,4.84,23521.2,2021-10-12,392.02,Moderate
19.5,12.5,7.1,6.58,3697.87,2021-10-13,61.631166666666665,Poor
17.8,11.3,0.0,4.88,31982.67,2021-10-14,533.0445,Moderate
16.1,8.0,0.0,5.24,28282.38,2021-10-15,471.373,Moderate
14.9,6.4,0.0,6.5,35695.11,2021-10-16,594.9185,Poor
17.8,6.2,0.0,3.14,35577.54,2021-10-17,592.9590000000001,Moderate
21.7,7.2,0.0,3.67,35340.48,2021-10-18,589.008,Optimal
21.8,10.4,0.0,4.67,31827.57,2021-10-19,530.4595,Optimal
21.7,12.0,2.3,4.88,27688.32,2021-10-20,461.472,Moderate
12.5,5.5,0.4,4.84,2809.29,2021-10-21,46.8215,Poor
9.6,2.1,0.0,2.51,21105.36,2021-10-22,351.75600000000003,Poor
11.0,0.4,0.0,2.91,34696.1,2021-10-23,578.2683333333333,Moderate
10.4,3.4,4.5,7.03,0.0,2021-10-24,0.0,Poor
11.5,3.9,0.1,6.67,34496.77,2021-10-25,574.9461666666666,Poor
12.7,1.0,0.0,4.41,34378.17,2021-10-26,572.9694999999999,Poor
14.9,5.4,0.0,5.62,33086.46,2021-10-27,551.441,Poor
11.1,8.1,12.9,5.51,0.0,2021-10-28,0.0,Poor
13.1,8.4,0.7,6.5,1413.15,2021-10-29,23.5525,Poor
15.1,5.0,0.0,4.31,33686.54,2021-10-30,561.4423333333333,Moderate
10.1,3.8,0.0,7.08,33517.36,2021-10-31,558.6226666666666,Poor
6.9,0.8,0.0,6.33,26978.36,2021-11-01,449.63933333333335,Poor
6.6,-0.8,0.0,4.48,33082.13,2021-11-02,551.3688333333333,Poor
5.9,-3.2,0.0,3.05,32855.93,2021-11-03,547.5988333333333,Moderate
10.4,1.7,0.4,4.1,26390.11,2021-11-04,439.8351666666667,Poor
11.3,2.2,0.0,7.09,31554.63,2021-11-05,525.9105000000001,Poor
15.8,5.4,0.0,5.36,32306.95,2021-11-06,538.4491666666667,Moderate
17.1,8.0,0.0,4.81,31928.9,2021-11-07,532.1483333333333,Moderate
17.7,7.2,0.0,4.37,31740.91,2021-11-08,529.0151666666667,Moderate
13.9,5.3,0.0,4.25,21329.53,2021-11-09,355.49216666666666,Poor
13.4,2.1,13.5,6.32,22141.02,2021-11-10,369.017,Poor
13.3,3.9,18.2,7.91,13109.76,2021-11-11,218.496,Poor
3.8,1.8,3.2,5.58,3600.0,2021-11-12,60.0,Poor
3.4,0.3,2.4,5.0,23140.13,2021-11-13,385.6688333333333,Poor
3.5,-0.4,0.5,7.98,11043.14,2021-11-14,184.0523333333333,Poor
1.3,-2.3,0.2,2.46,0.0,2021-11-15,0.0,Poor
9.2,-2.7,0.0,6.72,25947.36,2021-11-16,432.456,Poor
10.5,1.1,0.0,5.9,18436.61,2021-11-17,307.27683333333334,Poor
0.6,-2.6,0.0,8.14,8862.4,2021-11-18,147.70666666666665,Poor
3.6,-5.6,0.0,4.88,29974.36,2021-11-19,499.5726666666667,Poor
9.3,1.6,0.0,4.94,24851.3,2021-11-20,414.1883333333333,Poor
7.8,-4.1,0.0,9.1,29009.76,2021-11-21,483.496,Poor
0.5,-6.8,0.0,4.48,30142.6,2021-11-22,502.37666666666667,Poor
7.5,-4.0,0.0,6.0,30065.69,2021-11-23,501.0948333333333,Poor
12.0,4.2,0.0,6.1,9490.94,2021-11-24,158.18233333333333,Poor
3.6,-7.2,0.2,6.4,15809.61,2021-11-25,263.4935,Poor
0.1,-7.9,0.0,3.94,14473.71,2021-11-26,241.2285,Poor
6.9,-2.7,0.0,4.36,22432.03,2021-11-27,373.86716666666666,Poor
2.9,-2.3,0.0,5.94,29398.26,2021-11-28,489.971,Poor
6.7,-3.0,0.0,5.45,18010.83,2021-11-29,300.18050000000005,Poor
6.9,-0.2,0.0,4.53,29041.66,2021-11-30,484.0276666666667,Poor
10.1,1.1,0.4,5.56,18141.83,2021-12-01,302.3638333333334,Poor
12.1,4.5,0.0,6.12,28577.55,2021-12-02,476.2925,Poor
8.5,0.7,0.8,3.04,19574.86,2021-12-03,326.2476666666667,Poor
2.6,-1.8,0.0,3.55,6280.77,2021-12-04,104.6795,Poor
2.4,-0.5,0.6,6.49,0.0,2021-12-05,0.0,Poor
0.1,-11.9,0.0,8.59,28539.92,2021-12-06,475.6653333333333,Poor
-4.5,-11.8,0.6,3.67,596.99,2021-12-07,9.949833333333334,Poor
-1.7,-8.2,0.0,3.56,28477.37,2021-12-08,474.6228333333333,Poor
4.4,-4.4,1.3,5.38,6841.81,2021-12-09,114.03016666666667,Poor
2.0,-1.8,7.1,5.79,0.0,2021-12-10,0.0,Poor
1.4,-3.1,9.3,8.5,28205.75,2021-12-11,470.09583333333336,Poor
6.0,-2.9,0.0,5.66,28434.45,2021-12-12,473.9075,Poor
8.3,0.4,0.0,5.24,28392.19,2021-12-13,473.2031666666666,Poor
8.2,-0.1,0.1,4.92,23971.36,2021-12-14,399.5226666666667,Poor
19.8,8.7,4.2,11.36,1451.51,2021-12-15,24.19183333333333,Poor
17.7,-3.8,0.1,12.52,21288.08,2021-12-16,354.8013333333334,Moderate
-0.1,-5.6,0.0,3.7,21172.08,2021-12-17,352.86800000000005,Poor
-0.8,-6.5,0.0,4.3,24928.61,2021-12-18,415.4768333333333,Poor
0.0,-8.0,0.0,5.63,28251.05,2021-12-19,470.8508333333333,Poor
3.0,-6.2,0.0,5.28,28244.83,2021-12-20,470.7471666666667,Poor
0.9,-8.1,0.0,7.55,21043.56,2021-12-21,350.726,Poor
-1.3,-11.0,0.0,4.83,28247.21,2021-12-22,470.7868333333333,Poor
6.5,-5.1,0.0,3.86,25079.39,2021-12-23,417.9898333333333,Poor
6.7,-2.7,0.7,4.49,0.0,2021-12-24,0.0,Poor
4.7,-2.4,0.0,4.51,28287.52,2021-12-25,471.45866666666666,Poor
3.5,-5.3,2.2,8.31,23631.19,2021-12-26,393.85316666666665,Poor
3.1,-6.3,2.7,7.67,14403.05,2021-12-27,240.0508333333333,Poor
0.0,-7.0,9.8,5.04,0.0,2021-12-28,0.0,Poor
-0.5,-14.9,0.0,5.24,24669.72,2021-12-29,411.162,Poor
-0.1,-8.7,0.0,4.0,18952.41,2021-12-30,315.8735,Poor
-1.0,-8.6,0.1,4.13,735.61,2021-12-31,12.260166666666668,Poor
-5.3,-14.9,1.0,5.37,5171.67,2022-01-01,86.1945,Poor
-10.8,-20.1,0.0,3.62,28373.38,2022-01-02,472.8896666666667,Poor
-6.1,-17.5,0.0,3.91,28391.66,2022-01-03,473.1943333333333,Poor
0.6,-7.7,0.3,4.87,17205.08,2022-01-04,286.7513333333334,Poor
-2.3,-12.3,1.4,7.98,7390.03,2022-01-05,123.16716666666666,Poor
-12.5,-20.9,0.7,5.11,27064.23,2022-01-06,451.0705,Poor
-12.3,-24.5,0.0,4.49,28419.97,2022-01-07,473.6661666666667,Poor
-2.8,-15.2,0.0,6.07,17522.79,2022-01-08,292.04650000000004,Poor
-2.3,-17.1,0.1,6.76,28910.87,2022-01-09,481.8478333333333,Poor
-12.8,-19.7,0.3,3.78,29046.53,2022-01-10,484.1088333333333,Poor
3.6,-18.5,0.0,5.37,29193.4,2022-01-11,486.5566666666667,Poor
4.7,-2.8,0.0,4.01,18165.08,2022-01-12,302.7513333333334,Poor
5.5,-4.2,0.0,3.61,29328.41,2022-01-13,488.8068333333333,Poor
0.3,-11.5,4.8,5.8,0.0,2022-01-14,0.0,Poor
-7.4,-16.8,0.4,5.16,29771.45,2022-01-15,496.1908333333333,Poor
-5.3,-14.2,0.6,4.42,0.0,2022-01-16,0.0,Poor
-2.1,-6.4,0.0,4.58,15304.42,2022-01-17,255.07366666666667,Poor
3.8,-7.9,0.0,6.36,25976.97,2022-01-18,432.9495,Poor
-1.5,-16.0,0.0,7.13,30254.7,2022-01-19,504.245,Poor
-13.7,-20.9,0.0,4.24,30381.95,2022-01-20,506.3658333333333,Poor
-10.7,-24.6,0.0,5.81,30511.44,2022-01-21,508.524,Poor
-4.9,-10.9,4.1,6.64,28800.0,2022-01-22,480.0,Poor
-9.7,-18.6,3.6,4.24,30705.65,2022-01-23,511.7608333333334,Poor
-8.4,-15.7,3.6,5.41,27188.96,2022-01-24,453.14933333333335,Poor
-15.0,-22.4,0.0,4.19,30881.11,2022-01-25,514.6851666666666,Poor
-9.6,-28.9,0.0,5.9,30741.7,2022-01-26,512.3616666666667,Poor
1.6,-10.7,0.2,6.05,10508.61,2022-01-27,175.14350000000002,Poor
-9.1,-20.0,0.0,3.14,31174.37,2022-01-28,519.5728333333333,Moderate
-3.4,-17.8,0.0,4.18,29545.17,2022-01-29,492.4195,Poor
-2.6,-8.2,0.0,4.44,15409.46,2022-01-30,256.8243333333333,Poor
1.4,-13.6,0.0,5.63,28170.91,2022-01-31,469.5151666666667,Poor
3.1,-10.5,0.0,6.51,29640.21,2022-02-01,494.0035,Poor
-10.6,-15.0,0.0,5.1,13484.5,2022-02-02,224.74166666666667,Poor
-10.9,-20.3,0.0,4.44,31698.56,2022-02-03,528.3093333333334,Poor
-10.1,-24.3,0.5,4.48,23507.36,2022-02-04,391.7893333333333,Poor
-4.9,-23.1,0.0,5.31,11790.23,2022-02-05,196.5038333333333,Poor
3.4,-7.2,0.3,5.23,29170.49,2022-02-06,486.17483333333337,Poor
-5.1,-15.5,0.2,4.13,29866.3,2022-02-07,497.77166666666665,Poor
5.2,-10.2,0.0,4.84,28673.56,2022-02-08,477.8926666666667,Poor
3.3,-1.5,0.8,6.26,1555.18,2022-02-09,25.919666666666668,Poor
1.6,-8.8,1.6,7.95,25127.66,2022-02-10,418.7943333333333,Poor
4.9,-12.6,2.5,7.43,8924.74,2022-02-11,148.74566666666666,Poor
-11.6,-18.3,0.0,5.32,33919.39,2022-02-12,565.3231666666667,Poor
-11.3,-19.1,0.7,3.23,34006.08,2022-02-13,566.768,Poor
-3.6,-15.8,0.3,2.61,25207.48,2022-02-14,420.12466666666666,Poor
3.4,-12.5,0.0,6.47,33435.41,2022-02-15,557.2568333333334,Poor
7.3,-3.7,0.0,6.31,9476.29,2022-02-16,157.9381666666667,Poor
-5.1,-15.3,0.0,6.14,720.37,2022-02-17,12.006166666666669,Poor
5.1,-19.3,0.5,9.73,26960.03,2022-02-18,449.3338333333333,Poor
-6.1,-17.6,0.0,6.53,34783.26,2022-02-19,579.721,Poor
11.4,-6.5,0.0,7.32,34895.26,2022-02-20,581.5876666666667,Poor
5.5,-4.6,0.0,6.8,32877.39,2022-02-21,547.9565,Poor
-4.9,-11.4,10.8,5.71,0.0,2022-02-22,0.0,Poor
-7.3,-17.1,0.0,5.74,34955.63,2022-02-23,582.5938333333332,Poor
-3.2,-14.2,2.0,4.61,19392.55,2022-02-24,323.20916666666665,Poor
-4.0,-13.4,0.9,3.49,31710.49,2022-02-25,528.5081666666667,Poor
1.1,-15.0,0.0,5.24,36317.41,2022-02-26,605.2901666666668,Poor
3.4,-7.5,0.0,4.74,33763.69,2022-02-27,562.7281666666667,Poor
8.4,-7.0,0.0,3.3,31750.2,2022-02-28,529.17,Moderate
9.1,0.9,0.1,3.28,23731.08,2022-03-01,395.518,Poor
8.5,-2.3,0.3,5.39,17998.18,2022-03-02,299.9696666666667,Poor
1.6,-5.5,0.0,3.71,30093.85,2022-03-03,501.56416666666667,Poor
6.1,-4.3,0.0,5.75,30157.44,2022-03-04,502.624,Poor
13.3,1.0,13.8,6.2,3600.0,2022-03-05,60.0,Poor
10.3,-1.4,0.2,9.31,26219.08,2022-03-06,436.9846666666666,Poor
1.9,-4.7,6.0,5.75,23915.67,2022-03-07,398.5945,Poor
5.3,-7.1,0.0,6.3,38003.64,2022-03-08,633.394,Poor
0.3,-7.3,0.0,5.17,38075.27,2022-03-09,634.5878333333333,Poor
-3.0,-10.5,0.0,4.03,35202.57,2022-03-10,586.7095,Poor
-4.3,-11.9,0.0,7.52,38321.69,2022-03-11,638.6948333333333,Poor
-3.5,-16.0,0.0,5.42,38464.54,2022-03-12,641.0756666666667,Poor
11.0,-5.9,0.1,5.06,38691.54,2022-03-13,644.859,Poor
13.6,0.2,0.0,4.16,28616.95,2022-03-14,476.94916666666666,Poor
13.3,-2.1,0.0,3.34,38675.92,2022-03-15,644.5986666666666,Moderate
18.7,2.4,0.0,6.81,38768.62,2022-03-16,646.1436666666667,Moderate
14.9,5.2,0.4,3.72,28141.04,2022-03-17,469.0173333333333,Poor
5.8,1.8,21.3,6.59,0.0,2022-03-18,0.0,Poor
10.4,1.5,2.0,5.19,31514.22,2022-03-19,525.237,Poor
16.0,-1.3,0.0,3.0,40467.19,2022-03-20,674.4531666666667,Moderate
21.9,7.3,0.0,5.55,23651.32,2022-03-21,394.1886666666667,Moderate
10.1,7.1,13.4,6.53,0.0,2022-03-22,0.0,Poor
9.0,3.4,4.9,5.57,655.41,2022-03-23,10.9235,Poor
5.1,1.6,2.9,4.05,0.0,2022-03-24,0.0,Poor
7.0,0.3,1.5,9.59,19541.09,2022-03-25,325.68483333333336,Poor
0.9,-5.3,0.0,7.49,34413.71,2022-03-26,573.5618333333333,Poor
0.4,-7.4,0.0,4.66,41705.3,2022-03-27,695.0883333333334,Poor
4.5,-6.7,0.0,3.81,41881.9,2022-03-28,698.0316666666666,Poor
6.4,-1.4,0.1,7.12,9471.76,2022-03-29,157.86266666666668,Poor
13.4,2.5,5.2,6.27,0.0,2022-03-30,0.0,Poor
3.8,-0.5,2.7,7.21,3392.56,2022-03-31,56.54266666666667,Poor
